answer_id,visit_id,question_id,campaign_id,project_id,project_name,client_id,client_name,campaign_name,intervention_point_id,route_id,employee_id,employee_name,is_main_employee,workers_assigned_count,employee_active_status,employee_contract_type,employee_address_province,visit_date,visit_time,visit_status,visit_type,is_client_billable,question_name,question_category,question_order,question_is_highlighted,image_associated,question_type,answer,expected_answer,fk_visit_id_valid,fk_question_id_valid,created_at,updated_at_sys
1889,370,120,15,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Visibilidad 8,100,49,42,Lucía,true,2,true,INDEF,CUENCA,2026-01-28,16:30:00,INFO,,true,Que producto en concreto?,1. Visita,8,false,false,T,Farmacéutico adjunto,No,true,true,2026-01-24,2026-01-29
1897,371,119,15,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Visibilidad 8,122,49,42,Lucía,true,2,true,INDEF,CUENCA,2026-02-02,10:30:00,,C,true,Indica el nº de facings de Gavidigest,2. Visibilidad,7,true,false,S,"0, No tienen stock",,true,true,2026-01-30,2026-05-14
1947,379,126,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,14,50,8,Carlos,true,2,true,,CASTELLÓN,2026-02-24,17:15:00,INFO,,false,Núm. de personas formadas,1. Visita,6,false,false,N,3,,true,true,2026-02-19,2026-04-06
1949,380,126,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,165,50,8,Carlos,true,2,true,,CASTELLÓN,2026-01-31,16:45:00,INCID,V,false,Núm. de personas formadas,1. Visita,6,false,false,N,45,Si,true,true,2026-01-31,2026-03-11
1952,380,123,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,165,50,8,Carlos,true,2,true,,CASTELLÓN,2026-01-31,16:45:00,INCID,V,false,Resultado de la formación,1. Visita,3,false,false,S,Formación OK,No,true,true,2026-01-31,2026-03-11
1959,381,127,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,124,50,8,Carlos,true,2,true,,CASTELLÓN,2026-02-10,,INFO,,true,Indica el nº de facings de Reflex Spray,2. Visibilidad,7,false,true,S,4,,true,true,2026-02-08,2026-02-26
1972,384,128,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,112,50,8,Carlos,true,2,true,,CASTELLÓN,2026-03-01,16:45:00,,T,true,OBSERV VISITA,1.Info,8,false,false,,Farmacéutico adjunto,,true,true,2026-02-26,2026-03-12
2005,390,123,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,134,50,8,Carlos,true,2,true,,CASTELLÓN,2026-03-13,,INCID,,true,Resultado de la formación,1. Visita,3,false,false,S,Farmacia cerrada,,true,true,2026-03-13,2026-05-10
2013,391,124,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,6,50,8,Carlos,true,2,true,,CASTELLÓN,2026-02-18,13:45:00,INCID,V,true,HORARIO,1.Info,4,false,false,T,,,true,true,2026-02-18,2026-04-29
2019,392,124,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,195,50,8,Carlos,true,2,true,,CASTELLÓN,2026-01-01,13:00:00,INCID,T,false,HORARIO,1.Info,4,false,false,T,Sin comentarios,,true,true,2025-12-29,2026-03-17
2065,403,125,16,8,Proyecto Visibilidad 8,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Visibilidad 8,10,50,8,Carlos,true,2,true,,CASTELLÓN,2026-02-25,16:15:00,INCID,C,true,"En caso de hacer una mejora en Nurofen, indícalo",2. Visibilidad,5,false,false,T,Sin comentarios,,true,true,2026-02-23,2026-04-17
2111,411,146,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,1,58,33,Laura,true,2,true,INDEF,GRANADA,2026-02-12,,INCID,T,false,"En caso de hacer una mejora en Gaviscon, indícalo",,10,true,true,M,Sacar del cajon,,true,true,2026-02-08,2026-05-01
2140,415,139,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,42,58,33,Laura,true,2,true,INDEF,GRANADA,2026-02-24,10:45:00,INCID,C,false,Indica el nº de facings de Gaviscon,2. Visibilidad,3,false,false,S,2,,true,true,2026-02-19,2026-03-19
2163,418,142,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,86,60,4,Elena,true,2,true,TEMP,CASTELLON,2026-03-27,09:15:00,INFO,,true,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,6,false,true,S,2,,true,true,2026-03-27,2026-04-10
2189,421,137,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,18,58,33,Laura,true,2,true,INDEF,GRANADA,2026-02-18,19:00:00,INCID,,true,,1.Info,,false,false,T,Titular disponible,,true,true,2026-02-15,2026-03-17
2207,423,147,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,198,58,33,Laura,true,2,true,INDEF,GRANADA,2026-05-04,09:45:00,NOVIS,,false,Nombre de la persona formada,1. Visita,11,false,true,T,OK,,true,true,2026-05-02,2026-05-13
2216,425,144,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,243,57,42,Lucía,true,2,true,INDEF,CUENCA,2026-04-22,11:15:00,NOVIS,,true,"En caso de hacer una mejora en Nurofen, indícalo",2. Visibilidad,8,false,true,M,Ampliar facings,,true,true,2026-04-18,2026-05-11
2256,431,138,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,180,59,15,Miguel,true,2,true,INDEF,LUGO,2026-02-26,08:30:00,INCID,C,,Tipo de farmacia,1. Visita,2,true,true,S,Farmacia blanca,,true,true,2026-02-23,2026-04-22
2274,433,146,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,226,56,43,Ana,true,2,true,PART,VALLADOLID,2026-03-24,10:30:00,INCID,C,true,"En caso de hacer una mejora en Gaviscon, indícalo",,10,true,true,M,,,true,true,2026-03-19,2026-04-25
2293,436,139,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,177,57,42,Lucía,true,2,true,INDEF,CUENCA,2026-05-11,14:00:00,OK,C,false,Indica el nº de facings de Gaviscon,2. Visibilidad,3,false,false,S,6,No,true,true,2026-05-06,2026-05-15
2297,436,144,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,177,57,42,Lucía,true,2,true,INDEF,CUENCA,2026-05-11,14:00:00,OK,C,false,"En caso de hacer una mejora en Nurofen, indícalo",2. Visibilidad,8,false,true,M,Segundo espacio,,true,true,2026-05-06,2026-05-15
2328,440,138,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,237,57,42,Lucía,true,2,true,INDEF,CUENCA,2026-05-17,19:00:00,INCID,,false,Tipo de farmacia,1. Visita,2,true,true,S,Farmacia con producto expuesto,,true,true,2026-05-12,2026-05-19
2341,441,147,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,51,57,42,Lucía,true,2,true,INDEF,CUENCA,2026-04-12,13:30:00,INFO,,true,Nombre de la persona formada,1. Visita,11,false,true,T,Auxiliar de farmacia,,true,true,2026-04-07,2026-05-11
2344,441,140,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,51,57,42,Lucía,true,2,true,INDEF,CUENCA,2026-04-12,13:30:00,INFO,,true,La farmacia quiere realizar pedido,1. Visita,4,false,false,S,Si,,true,true,2026-04-07,2026-05-11
2389,447,147,18,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,248,60,4,Elena,true,2,true,TEMP,CASTELLON,2026-02-26,18:00:00,OK,V,true,Nombre de la persona formada,1. Visita,11,false,true,T,Farmacéutico adjunto,,true,true,2026-02-22,2026-04-11
2429,453,152,19,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Dec 2025 – Proyecto Auditoria 9,40,63,28,Javier,true,2,true,PART,VISEU,2026-02-02,18:15:00,INFO,,true,Que producto en concreto?,1. Visita,5,false,false,T,,,true,true,2026-01-29,2026-03-17
2491,464,162,20,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,99,67,23,Laura,true,2,true,INDEF,PONTEVEDRA,2026-02-27,14:15:00,INCID,,true,Indica de qué marca,1. Visita,3,false,false,M,Gavinatura,No,true,true,2026-02-22,2026-04-17
2493,464,161,20,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,99,67,23,Laura,true,2,true,INDEF,PONTEVEDRA,2026-02-27,14:15:00,INCID,,true,Núm. Total de trabajadores de farmacia,1. Visita,2,false,false,N,15,,true,true,2026-02-22,2026-04-17
2496,465,161,20,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,145,68,44,José,true,2,true,TEMP,BARCELONA,2026-03-17,17:30:00,INCID,V,true,Núm. Total de trabajadores de farmacia,1. Visita,2,false,false,N,2,,true,true,2026-03-12,2026-05-03
2515,469,163,20,9,Proyecto Auditoria 9,5,Salutis Consumer España,Campaña Jan 2026 – Proyecto Auditoria 9,58,65,31,Isabel,true,2,true,PART,CASTELLON,2026-02-13,19:15:00,INCID,,true,Indica el nº de facings de Reflex Gel,2. Visibilidad,4,false,false,S,8,,true,true,2026-02-13,2026-02-14
2590,500,178,22,10,Proyecto Mantenimiento 10,6,Farmanat Group,Campaña Nov 2025 – Proyecto Mantenimiento 10,1,70,45,Javier,true,2,true,TEMP,"PALMAS, LAS",2026-04-01,11:45:00,,C,true,Indica tipo de visita,1. Visita,6,false,true,S,Agendada,No,true,true,2026-03-31,2026-04-18
2630,505,179,22,10,Proyecto Mantenimiento 10,6,Farmanat Group,Campaña Nov 2025 – Proyecto Mantenimiento 10,241,70,45,Javier,true,2,true,TEMP,"PALMAS, LAS",2026-04-05,08:45:00,INCID,,false,Indica tiempo de la visita (en min),1. Visita,7,false,false,N,15,,true,true,2026-04-01,2026-04-11
2634,507,182,22,10,Proyecto Mantenimiento 10,6,Farmanat Group,Campaña Nov 2025 – Proyecto Mantenimiento 10,165,70,45,Javier,true,2,true,TEMP,"PALMAS, LAS",2026-03-10,18:00:00,INFO,,true,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,10,true,false,S,"0, No lo trabajan",,true,true,2026-03-07,2026-05-17
2655,510,178,22,10,Proyecto Mantenimiento 10,6,Farmanat Group,Campaña Nov 2025 – Proyecto Mantenimiento 10,147,70,45,Javier,true,2,true,TEMP,"PALMAS, LAS",2026-02-26,18:45:00,INCID,C,true,Indica tipo de visita,1. Visita,6,false,true,S,No agendada,,true,true,2026-02-22,2026-03-22
2664,511,182,22,10,Proyecto Mantenimiento 10,6,Farmanat Group,Campaña Nov 2025 – Proyecto Mantenimiento 10,206,70,45,Javier,true,2,true,TEMP,"PALMAS, LAS",2026-03-19,13:15:00,INFO,T,true,Indica el nº de facings de Strepsils/Strefen,2. Visibilidad,10,true,false,S,6,,true,true,2026-03-15,2026-04-22
2674,512,173,22,10,Proyecto Mantenimiento 10,6,Farmanat Group,Campaña Nov 2025 – Proyecto Mantenimiento 10,68,70,45,Javier,true,2,true,TEMP,"PALMAS, LAS",2026-01-04,14:00:00,OK,T,true,Indica el nº de facings de Nurofen,2. Visibilidad,1,true,true,S,5,,true,true,2026-01-01,2026-01-14
2791,528,186,23,11,Proyecto Visibilidad 11,6,Farmanat Group,Campaña Dec 2025 – Proyecto Visibilidad 11,3,73,14,Javier,true,2,true,,PONTEVEDRA,2026-01-26,10:00:00,INCID,C,true,Indica el nº de facings de Nurofen,2. Visibilidad,4,false,false,S,10 o mas,,true,true,2026-01-21,2026-02-23
2797,529,197,24,11,Proyecto Visibilidad 11,6,Farmanat Group,Campaña Dec 2025 – Proyecto Visibilidad 11,208,76,17,Isabel,true,2,true,,SANTA CRUZ DE TENERIFE,2026-05-04,15:15:00,INCID,,false,"En caso de hacer una mejora en Strepsils/Strefen, indícalo",2. Visibilidad,5,false,false,M,Mejora altura,,true,true,2026-05-01,2026-05-16
2801,530,194,24,11,Proyecto Visibilidad 11,6,Farmanat Group,Campaña Dec 2025 – Proyecto Visibilidad 11,152,77,16,Lucía,true,2,true,INDEF,,2026-02-11,10:30:00,INCID,C,true,Que producto en concreto?,1. Visita,2,true,false,T,,Si,true,true,2026-02-07,2026-04-25
2802,530,193,24,11,Proyecto Visibilidad 11,6,Farmanat Group,Campaña Dec 2025 – Proyecto Visibilidad 11,152,77,16,Lucía,true,2,true,INDEF,,2026-02-11,10:30:00,INCID,C,true,Indica el nº de facings de Nurofen,2. Visibilidad,1,false,false,S,1,No,true,true,2026-02-07,2026-04-25
2806,532,196,24,11,Proyecto Visibilidad 11,6,Farmanat Group,Campaña Dec 2025 – Proyecto Visibilidad 11,75,77,16,Lucía,true,2,true,INDEF,,2026-05-14,16:30:00,INFO,,true,¿Se ha realizado toda la instalación del vinilo a medida?,2.Visita,4,false,false,S,Si,,true,true,2026-05-13,2026-05-18
2820,534,198,24,11,Proyecto Visibilidad 11,6,Farmanat Group,Campaña Dec 2025 – Proyecto Visibilidad 11,210,76,17,Isabel,true,2,true,,SANTA CRUZ DE TENERIFE,2026-01-19,15:00:00,INFO,C,true,Indica el nº de facings de Gavidigest,2. Visibilidad,6,true,false,S,10 o mas,,true,true,2026-01-17,2026-04-30
2828,536,194,24,11,Proyecto Visibilidad 11,6,Farmanat Group,Campaña Dec 2025 – Proyecto Visibilidad 11,157,77,16,Lucía,true,2,true,INDEF,,2026-03-04,19:15:00,INCID,T,true,Que producto en concreto?,1. Visita,2,true,false,T,Sin comentarios,,true,true,2026-02-28,2026-04-27
2865,543,198,24,11,Proyecto Visibilidad 11,6,Farmanat Group,Campaña Dec 2025 – Proyecto Visibilidad 11,169,76,17,Isabel,true,2,true,,SANTA CRUZ DE TENERIFE,2026-01-11,08:15:00,INCID,,true,Indica el nº de facings de Gavidigest,2. Visibilidad,6,true,false,S,1,,true,true,2026-01-10,2026-03-27
2878,547,195,24,11,Proyecto Visibilidad 11,6,Farmanat Group,Campaña Dec 2025 – Proyecto Visibilidad 11,103,77,16,Lucía,true,2,true,INDEF,,2026-05-07,08:15:00,INCID,C,false,Nombre de la persona formada,1. Visita,3,true,false,T,Farmacéutico adjunto,,true,true,2026-05-05,2026-05-12
2882,548,195,24,11,Proyecto Visibilidad 11,6,Farmanat Group,Campaña Dec 2025 – Proyecto Visibilidad 11,29,76,17,Isabel,true,2,true,,SANTA CRUZ DE TENERIFE,2026-03-31,15:00:00,INCID,T,true,Nombre de la persona formada,1. Visita,3,true,false,T,Sin comentarios,,true,true,2026-03-27,2026-04-07
2908,553,195,24,11,Proyecto Visibilidad 11,6,Farmanat Group,Campaña Dec 2025 – Proyecto Visibilidad 11,26,76,17,Isabel,true,2,true,,SANTA CRUZ DE TENERIFE,2026-03-11,09:00:00,INCID,,false,Nombre de la persona formada,1. Visita,3,true,false,T,Auxiliar de farmacia,,true,true,2026-03-10,2026-04-15
2925,558,196,24,11,Proyecto Visibilidad 11,6,Farmanat Group,Campaña Dec 2025 – Proyecto Visibilidad 11,49,76,17,Isabel,true,2,true,,SANTA CRUZ DE TENERIFE,2026-01-23,14:00:00,INCID,,true,¿Se ha realizado toda la instalación del vinilo a medida?,2.Visita,4,false,false,S,Si,No,true,true,2026-01-23,2026-01-26
2926,558,193,24,11,Proyecto Visibilidad 11,6,Farmanat Group,Campaña Dec 2025 – Proyecto Visibilidad 11,49,76,17,Isabel,true,2,true,,SANTA CRUZ DE TENERIFE,2026-01-23,14:00:00,INCID,,true,Indica el nº de facings de Nurofen,2. Visibilidad,1,false,false,S,,,true,true,2026-01-23,2026-01-26
2929,559,193,24,11,Proyecto Visibilidad 11,6,Farmanat Group,Campaña Dec 2025 – Proyecto Visibilidad 11,81,77,16,Lucía,true,2,true,INDEF,,2026-03-06,16:00:00,INFO,C,true,Indica el nº de facings de Nurofen,2. Visibilidad,1,false,false,S,"0, No esta expuesto",,true,true,2026-03-06,2026-03-24
2934,559,196,24,11,Proyecto Visibilidad 11,6,Farmanat Group,Campaña Dec 2025 – Proyecto Visibilidad 11,81,77,16,Lucía,true,2,true,INDEF,,2026-03-06,16:00:00,INFO,C,true,¿Se ha realizado toda la instalación del vinilo a medida?,2.Visita,4,false,false,S,"No, rechazan la instalación",,true,true,2026-03-06,2026-03-24
2993,570,203,25,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,139,79,28,Javier,true,2,true,PART,VISEU,2026-01-17,12:45:00,,C,true,Núm. de personas formadas,1. Visita,5,false,true,N,90,,true,true,2026-01-14,2026-02-01
2994,570,208,25,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,139,79,28,Javier,true,2,true,PART,VISEU,2026-01-17,12:45:00,,C,true,Que producto en concreto?,1. Visita,10,false,false,T,Pendiente de confirmar,,true,true,2026-01-14,2026-02-01
2998,571,205,25,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,25,78,13,Sara,true,2,true,,BADAJOZ,2026-05-09,09:30:00,INCID,V,false,Indica tiempo de la visita (en min),1. Visita,7,false,false,N,,No,true,true,2026-05-08,2026-05-09
3037,576,207,25,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,198,78,13,Sara,true,2,true,,BADAJOZ,2026-01-28,09:15:00,OK,T,false,Indica el nº de facings de Nurofen,,9,false,false,S,3,Si,true,true,2026-01-28,2026-02-01
3042,576,210,25,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,198,78,13,Sara,true,2,true,,BADAJOZ,2026-01-28,09:15:00,OK,T,false,"En caso de hacer una mejora en Nurofen, indícalo",2. Visibilidad,12,false,false,M,Segundo espacio,,true,true,2026-01-28,2026-02-01
3090,582,201,25,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,140,79,28,Javier,true,2,true,PART,VISEU,2026-05-05,09:15:00,INCID,,true,Resultado de la formación,1. Visita,3,true,false,S,Farmacia cerrada,No,true,true,2026-05-05,2026-05-17
3097,583,206,25,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,78,79,28,Javier,true,2,true,PART,VISEU,2026-03-22,,INCID,,true,Tipo de farmacia,1. Visita,8,false,true,S,Farmacia blanca,,true,true,2026-03-21,2026-03-27
3166,591,206,25,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,3,78,13,Sara,true,2,true,,BADAJOZ,2026-05-13,,INCID,,,Tipo de farmacia,1. Visita,8,false,true,S,Farmacia de pueblo,Si,true,true,2026-05-10,2026-05-14
3168,591,208,25,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,3,78,13,Sara,true,2,true,,BADAJOZ,2026-05-13,,INCID,,,Que producto en concreto?,1. Visita,10,false,false,T,Pendiente de confirmar,Si,true,true,2026-05-10,2026-05-14
3170,592,200,25,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,120,78,13,Sara,true,2,true,,BADAJOZ,2026-04-25,16:00:00,INCID,V,false,"En caso de hacer una mejora en Strepsils/Strefen, indícalo",2. Visibilidad,2,false,false,M,Ampliar facings,,true,true,2026-04-21,2026-05-15
3197,595,202,25,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,10,79,28,Javier,true,2,true,PART,VISEU,2026-03-31,,INCID,,true,Cargo de la persona formada,1. Visita,4,false,false,S,Titular,,true,true,2026-03-26,2026-04-07
3200,595,208,25,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,10,79,28,Javier,true,2,true,PART,VISEU,2026-03-31,,INCID,,true,Que producto en concreto?,1. Visita,10,false,false,T,Sin comentarios,,true,true,2026-03-26,2026-04-07
3218,598,212,26,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,139,82,2,Claudia,true,2,true,PART,GUARDA,2026-02-17,,INCID,T,true,Indica el nº de facings de Nurofen,2. Visibilidad,2,false,false,S,7,,true,true,2026-02-17,2026-04-06
3227,600,212,26,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,84,80,8,Carlos,true,2,true,,CASTELLÓN,2026-01-12,10:45:00,INFO,,true,Indica el nº de facings de Nurofen,2. Visibilidad,2,false,false,S,"0, No tienen stock",,true,true,2026-01-11,2026-04-08
3236,601,212,26,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,191,80,8,Carlos,true,2,true,,CASTELLÓN,2026-02-22,10:15:00,INCID,,true,Indica el nº de facings de Nurofen,2. Visibilidad,2,false,false,S,5,,true,true,2026-02-20,2026-03-27
3241,602,219,26,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,97,85,23,Laura,true,2,true,INDEF,PONTEVEDRA,2026-01-31,,INCID,,false,Indica el nº de facings de Gaviscon,2. Visibilidad,9,false,false,S,3,Si,true,true,2026-01-29,2026-03-26
3256,604,216,26,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,56,80,8,Carlos,true,2,true,,CASTELLÓN,2026-01-19,10:45:00,INFO,C,true,,1. Visita,6,false,false,S,,,true,true,2026-01-18,2026-03-09
3311,613,214,26,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,4,80,8,Carlos,true,2,true,,CASTELLÓN,2026-03-23,,,T,true,OBSERV VISITA,1.Info,4,false,false,T,OK,,true,true,2026-03-23,2026-04-05
3314,614,214,26,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,103,81,24,Sara,true,2,true,,CASTELLON,2026-01-22,12:15:00,INCID,V,true,OBSERV VISITA,1.Info,4,false,false,T,,Si,true,true,2026-01-18,2026-02-19
3339,619,212,26,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,217,80,8,Carlos,true,2,true,,CASTELLÓN,2026-03-05,10:00:00,INCID,C,true,Indica el nº de facings de Nurofen,2. Visibilidad,2,false,false,S,4,No,true,true,2026-03-01,2026-03-09
3362,625,214,26,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,115,80,8,Carlos,true,2,true,,CASTELLÓN,2026-03-03,10:45:00,INCID,,true,OBSERV VISITA,1.Info,4,false,false,T,Farmacéutico adjunto,,true,true,2026-03-02,2026-03-06
3401,631,212,26,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,202,82,2,Claudia,true,2,true,PART,GUARDA,2026-03-17,13:45:00,INFO,,true,Indica el nº de facings de Nurofen,2. Visibilidad,2,false,false,S,1,,true,true,2026-03-13,2026-04-20
3406,632,211,26,12,Proyecto Mantenimiento 12,6,Farmanat Group,Campaña Jan 2026 – Proyecto Mantenimiento 12,124,81,24,Sara,true,2,true,,CASTELLON,2026-03-03,18:30:00,INCID,,false,"En caso de hacer una mejora en Gaviscon, indícalo",2. Visibilidad,1,true,false,M,Mejora altura,,true,true,2026-03-02,2026-03-26
